country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
IN,India,Delhi,South West Delhi,2021-06-07,-38.0,-6.0,-38.0,-43.0,-45.0,18.0
IN,India,Delhi,South West Delhi,2021-06-08,-36.0,-2.0,-36.0,-40.0,-45.0,18.0
IN,India,Delhi,South West Delhi,2021-06-09,-35.0,3.0,-43.0,-38.0,-44.0,17.0
IN,India,Delhi,South West Delhi,2021-06-10,-35.0,-4.0,-42.0,-40.0,-43.0,18.0
IN,India,Delhi,South West Delhi,2021-06-11,-31.0,6.0,-36.0,-37.0,-42.0,17.0
IN,India,Delhi,South West Delhi,2021-06-12,-35.0,-3.0,-44.0,-33.0,-37.0,14.0
IN,India,Delhi,South West Delhi,2021-06-13,-33.0,3.0,-42.0,-30.0,-24.0,9.0
IN,India,Delhi,South West Delhi,2021-06-14,-30.0,3.0,-31.0,-33.0,-41.0,14.0
IN,India,Delhi,South West Delhi,2021-06-15,-30.0,6.0,-31.0,-31.0,-41.0,15.0
IN,India,Delhi,South West Delhi,2021-06-16,-31.0,7.0,-36.0,-31.0,-41.0,14.0
IN,India,Delhi,South West Delhi,2021-06-17,-29.0,3.0,-36.0,-32.0,-41.0,14.0
IN,India,Delhi,South West Delhi,2021-06-18,-27.0,8.0,-30.0,-30.0,-39.0,14.0
IN,India,Delhi,South West Delhi,2021-06-19,-32.0,-1.0,-40.0,-26.0,-30.0,10.0
IN,India,Delhi,South West Delhi,2021-06-20,-27.0,5.0,-37.0,-24.0,-23.0,6.0
IN,India,Delhi,South West Delhi,2021-06-21,-31.0,1.0,-28.0,-30.0,-41.0,13.0
IN,India,Delhi,South West Delhi,2021-06-22,-29.0,4.0,-27.0,-29.0,-41.0,13.0
IN,India,Delhi,South West Delhi,2021-06-23,-31.0,6.0,-36.0,-28.0,-40.0,13.0
IN,India,Delhi,South West Delhi,2021-06-24,-27.0,4.0,-33.0,-29.0,-40.0,14.0
IN,India,Delhi,South West Delhi,2021-06-25,-29.0,3.0,-33.0,-28.0,-39.0,14.0
IN,India,Delhi,South West Delhi,2021-06-26,-30.0,1.0,-37.0,-23.0,-32.0,10.0
IN,India,Delhi,South West Delhi,2021-06-27,-28.0,5.0,-37.0,-22.0,-20.0,6.0
IN,India,Delhi,South West Delhi,2021-06-28,-28.0,6.0,-25.0,-25.0,-40.0,11.0
IN,India,Delhi,South West Delhi,2021-06-29,-29.0,5.0,-28.0,-26.0,-41.0,12.0
IN,India,Delhi,South West Delhi,2021-06-30,-30.0,6.0,-36.0,-24.0,-40.0,10.0
IN,India,Delhi,South West Delhi,2021-07-01,-25.0,8.0,-33.0,-23.0,-39.0,12.0
IN,India,Delhi,South West Delhi,2021-07-02,-26.0,10.0,-30.0,-21.0,-38.0,12.0
IN,India,Delhi,South West Delhi,2021-07-03,-27.0,7.0,-37.0,-16.0,-28.0,9.0
IN,India,Delhi,South West Delhi,2021-07-04,-24.0,11.0,-35.0,-16.0,-19.0,6.0
IN,India,Delhi,South West Delhi,2021-07-05,-25.0,10.0,-24.0,-21.0,-37.0,11.0
IN,India,Delhi,South West Delhi,2021-07-06,-25.0,11.0,-21.0,-19.0,-37.0,12.0
IN,India,Delhi,South West Delhi,2021-07-07,-26.0,12.0,-31.0,-19.0,-37.0,11.0
IN,India,Delhi,South West Delhi,2021-07-08,-24.0,8.0,-31.0,-20.0,-36.0,12.0
IN,India,Delhi,South West Delhi,2021-07-09,-23.0,14.0,-25.0,-18.0,-34.0,12.0
IN,India,Delhi,South West Delhi,2021-07-10,-25.0,8.0,-34.0,-15.0,-30.0,9.0
IN,India,Delhi,South West Delhi,2021-07-11,-22.0,12.0,-32.0,-13.0,-17.0,5.0
IN,India,Delhi,South West Delhi,2021-07-12,-22.0,13.0,-20.0,-16.0,-36.0,10.0
IN,India,Delhi,South West Delhi,2021-07-13,-25.0,10.0,-24.0,-16.0,-38.0,12.0
IN,India,Delhi,South West Delhi,2021-07-14,-30.0,6.0,-41.0,-18.0,-35.0,11.0
IN,India,Delhi,South West Delhi,2021-07-15,-20.0,14.0,-30.0,-17.0,-33.0,11.0
IN,India,Delhi,South West Delhi,2021-07-16,-20.0,16.0,-24.0,-16.0,-32.0,11.0
IN,India,Delhi,South West Delhi,2021-07-17,-24.0,7.0,-34.0,-11.0,-22.0,7.0
IN,India,Delhi,South West Delhi,2021-07-18,-22.0,9.0,-35.0,-11.0,-16.0,5.0
IN,India,Delhi,South West Delhi,2021-07-19,-40.0,-15.0,-54.0,-29.0,-50.0,19.0
IN,India,Delhi,South West Delhi,2021-07-20,-31.0,-1.0,-42.0,-16.0,-33.0,11.0
IN,India,Delhi,South West Delhi,2021-07-21,-22.0,23.0,-35.0,-22.0,-47.0,15.0
IN,India,Delhi,South West Delhi,2021-07-22,-20.0,14.0,-32.0,-16.0,-31.0,11.0
IN,India,Delhi,South West Delhi,2021-07-23,-19.0,19.0,-26.0,-15.0,-29.0,11.0
IN,India,Delhi,South West Delhi,2021-07-24,-23.0,8.0,-35.0,-13.0,-22.0,8.0
IN,India,Delhi,South West Delhi,2021-07-25,-21.0,10.0,-34.0,-12.0,-10.0,5.0
IN,India,Delhi,South West Delhi,2021-07-26,-25.0,9.0,-24.0,-18.0,-29.0,10.0
IN,India,Delhi,South West Delhi,2021-07-27,-32.0,-2.0,-47.0,-20.0,-33.0,13.0
IN,India,Delhi,South West Delhi,2021-07-28,-38.0,-7.0,-54.0,-25.0,-34.0,15.0
IN,India,Delhi,South West Delhi,2021-07-29,-20.0,14.0,-34.0,-17.0,-27.0,11.0
IN,India,Delhi,South West Delhi,2021-07-30,-21.0,16.0,-31.0,-17.0,-25.0,12.0
IN,India,Delhi,South West Delhi,2021-07-31,-19.0,15.0,-33.0,-8.0,-14.0,7.0
IN,India,Delhi,South West Delhi,2021-08-01,-15.0,16.0,-39.0,-1.0,-12.0,6.0
IN,India,Delhi,South West Delhi,2021-08-02,-24.0,10.0,-32.0,-12.0,-28.0,11.0
IN,India,Delhi,South West Delhi,2021-08-03,-19.0,20.0,-25.0,-9.0,-28.0,11.0
IN,India,Delhi,South West Delhi,2021-08-04,-22.0,19.0,-31.0,-10.0,-27.0,10.0
IN,India,Delhi,South West Delhi,2021-08-05,-18.0,17.0,-28.0,-10.0,-27.0,11.0
IN,India,Delhi,South West Delhi,2021-08-06,-19.0,18.0,-27.0,-11.0,-25.0,11.0
IN,India,Delhi,South West Delhi,2021-08-07,-19.0,15.0,-34.0,-4.0,-14.0,7.0
IN,India,Delhi,South West Delhi,2021-08-08,-22.0,8.0,-42.0,-6.0,-10.0,6.0
IN,India,Delhi,South West Delhi,2021-08-09,-18.0,20.0,-23.0,-9.0,-26.0,10.0
IN,India,Delhi,South West Delhi,2021-08-10,-15.0,25.0,-20.0,-7.0,-26.0,10.0
IN,India,Delhi,South West Delhi,2021-08-11,-18.0,23.0,-29.0,-8.0,-26.0,10.0
IN,India,Delhi,South West Delhi,2021-08-12,-16.0,20.0,-29.0,-11.0,-25.0,11.0
IN,India,Delhi,South West Delhi,2021-08-13,-14.0,24.0,-23.0,-8.0,-24.0,11.0
IN,India,Delhi,South West Delhi,2021-08-14,-11.0,24.0,-29.0,-4.0,-22.0,8.0
IN,India,Delhi,South West Delhi,2021-08-15,-28.0,0.0,-37.0,-22.0,-34.0,10.0
IN,India,Delhi,South West Delhi,2021-08-16,-19.0,20.0,-20.0,-10.0,-26.0,10.0
IN,India,Delhi,South West Delhi,2021-08-17,-16.0,24.0,-19.0,-9.0,-26.0,10.0
IN,India,Delhi,South West Delhi,2021-08-18,-19.0,23.0,-31.0,-9.0,-23.0,10.0
IN,India,Delhi,South West Delhi,2021-08-19,-13.0,25.0,-26.0,-10.0,-24.0,10.0
IN,India,Delhi,South West Delhi,2021-08-20,-7.0,36.0,-22.0,-11.0,-36.0,13.0
IN,India,Delhi,South West Delhi,2021-08-21,-9.0,33.0,-44.0,0.0,-21.0,8.0
IN,India,Delhi,South West Delhi,2021-08-22,-13.0,22.0,-32.0,19.0,-30.0,0.0
IN,India,Delhi,South West Delhi,2021-08-23,-19.0,17.0,-25.0,-9.0,-27.0,8.0
IN,India,Delhi,South West Delhi,2021-08-24,-20.0,17.0,-25.0,-10.0,-25.0,9.0
IN,India,Delhi,South West Delhi,2021-08-25,-20.0,21.0,-31.0,-8.0,-23.0,9.0
IN,India,Delhi,South West Delhi,2021-08-26,-16.0,18.0,-28.0,-11.0,-23.0,10.0
IN,India,Delhi,South West Delhi,2021-08-27,-15.0,24.0,-24.0,-9.0,-20.0,10.0
IN,India,Delhi,South West Delhi,2021-08-28,-17.0,17.0,-32.0,-2.0,-12.0,7.0
IN,India,Delhi,South West Delhi,2021-08-29,-13.0,22.0,-29.0,-2.0,-2.0,5.0
IN,India,Delhi,South West Delhi,2021-08-30,-9.0,32.0,-9.0,-18.0,-45.0,15.0
IN,India,Delhi,South West Delhi,2021-08-31,-26.0,6.0,-34.0,-13.0,-25.0,11.0
IN,India,Delhi,South West Delhi,2021-09-01,-29.0,7.0,-50.0,-12.0,-34.0,15.0
IN,India,Delhi,South West Delhi,2021-09-02,-15.0,22.0,-37.0,-5.0,-22.0,11.0
IN,India,Delhi,South West Delhi,2021-09-03,-14.0,27.0,-30.0,-4.0,-19.0,10.0
IN,India,Delhi,South West Delhi,2021-09-04,-16.0,18.0,-36.0,1.0,-8.0,7.0
IN,India,Delhi,South West Delhi,2021-09-05,-11.0,23.0,-32.0,0.0,-3.0,5.0
IN,India,Delhi,South West Delhi,2021-09-06,-15.0,22.0,-22.0,-6.0,-21.0,9.0
IN,India,Delhi,South West Delhi,2021-09-07,-19.0,16.0,-29.0,-6.0,-21.0,9.0
IN,India,Delhi,South West Delhi,2021-09-08,-13.0,34.0,-28.0,-2.0,-20.0,8.0
IN,India,Delhi,South West Delhi,2021-09-09,-12.0,26.0,-30.0,-6.0,-20.0,10.0
IN,India,Delhi,South West Delhi,2021-09-10,-12.0,23.0,-31.0,-6.0,-23.0,10.0
IN,India,Delhi,South West Delhi,2021-09-11,-32.0,-7.0,-59.0,-16.0,-31.0,15.0
IN,India,Delhi,South West Delhi,2021-09-12,-16.0,17.0,-45.0,2.0,-4.0,5.0
IN,India,Delhi,South West Delhi,2021-09-13,-16.0,21.0,-29.0,-2.0,-21.0,9.0
IN,India,Delhi,South West Delhi,2021-09-14,-12.0,28.0,-23.0,-2.0,-22.0,9.0
IN,India,Delhi,South West Delhi,2021-09-15,-14.0,28.0,-31.0,0.0,-21.0,8.0
IN,India,Delhi,South West Delhi,2021-09-16,-15.0,17.0,-35.0,-5.0,-22.0,10.0
IN,India,Delhi,South West Delhi,2021-09-17,-9.0,35.0,-23.0,-1.0,-21.0,9.0
IN,India,Delhi,South West Delhi,2021-09-18,-13.0,25.0,-32.0,4.0,-9.0,6.0
IN,India,Delhi,South West Delhi,2021-09-19,-9.0,30.0,-30.0,4.0,-4.0,4.0
IN,India,Delhi,South West Delhi,2021-09-20,-15.0,24.0,-22.0,-3.0,-20.0,8.0
IN,India,Delhi,South West Delhi,2021-09-21,-16.0,25.0,-23.0,-4.0,-20.0,9.0
IN,India,Delhi,South West Delhi,2021-09-22,-18.0,25.0,-32.0,-2.0,-18.0,9.0
IN,India,Delhi,South West Delhi,2021-09-23,-13.0,25.0,-28.0,-6.0,-18.0,10.0
IN,India,Delhi,South West Delhi,2021-09-24,-14.0,28.0,-25.0,-11.0,-17.0,10.0
IN,India,Delhi,South West Delhi,2021-09-25,-16.0,20.0,-34.0,-10.0,-10.0,7.0
IN,India,Delhi,South West Delhi,2021-09-26,-10.0,27.0,-29.0,-10.0,1.0,5.0
IN,India,Delhi,South West Delhi,2021-09-27,-14.0,25.0,-20.0,-14.0,-18.0,9.0
IN,India,Delhi,South West Delhi,2021-09-28,-14.0,28.0,-19.0,-12.0,-18.0,9.0
IN,India,Delhi,South West Delhi,2021-09-29,-17.0,26.0,-29.0,-11.0,-18.0,9.0
IN,India,Delhi,South West Delhi,2021-09-30,-12.0,26.0,-28.0,-11.0,-16.0,9.0
IN,India,Delhi,South West Delhi,2021-10-01,-8.0,36.0,-21.0,-3.0,-17.0,8.0
IN,India,Delhi,South West Delhi,2021-10-02,-14.0,24.0,-27.0,-14.0,-53.0,14.0
IN,India,Delhi,South West Delhi,2021-10-03,-10.0,28.0,-27.0,-4.0,1.0,4.0
IN,India,Delhi,South West Delhi,2021-10-04,-12.0,30.0,-20.0,-4.0,-16.0,7.0
IN,India,Delhi,South West Delhi,2021-10-05,-10.0,35.0,-18.0,-5.0,-18.0,8.0
IN,India,Delhi,South West Delhi,2021-10-06,-6.0,54.0,-21.0,1.0,-17.0,7.0
IN,India,Delhi,South West Delhi,2021-10-07,-13.0,30.0,-27.0,-7.0,-17.0,10.0
IN,India,Delhi,South West Delhi,2021-10-08,-11.0,34.0,-21.0,-4.0,-15.0,8.0
IN,India,Delhi,South West Delhi,2021-10-09,-12.0,28.0,-29.0,1.0,-13.0,6.0
IN,India,Delhi,South West Delhi,2021-10-10,-8.0,33.0,-26.0,4.0,2.0,3.0
IN,India,Delhi,South West Delhi,2021-10-11,-12.0,31.0,-17.0,-3.0,-17.0,7.0
IN,India,Delhi,South West Delhi,2021-10-12,-8.0,42.0,-16.0,-2.0,-19.0,8.0
IN,India,Delhi,South West Delhi,2021-10-13,-10.0,39.0,-26.0,-5.0,-21.0,8.0
IN,India,Delhi,South West Delhi,2021-10-14,-3.0,34.0,-26.0,-6.0,-24.0,8.0
IN,India,Delhi,South West Delhi,2021-10-15,13.0,60.0,-4.0,-13.0,-57.0,16.0
IN,India,Delhi,South West Delhi,2021-10-16,-10.0,27.0,-31.0,-2.0,-10.0,5.0
IN,India,Delhi,South West Delhi,2021-10-17,-12.0,21.0,-37.0,-2.0,1.0,3.0
IN,India,Delhi,South West Delhi,2021-10-18,-9.0,31.0,-30.0,-3.0,-20.0,8.0
IN,India,Delhi,South West Delhi,2021-10-19,-4.0,42.0,-18.0,-6.0,-32.0,10.0
IN,India,Delhi,South West Delhi,2021-10-20,-9.0,39.0,-26.0,-2.0,-23.0,8.0
IN,India,Delhi,South West Delhi,2021-10-21,-4.0,38.0,-24.0,0.0,-15.0,7.0
IN,India,Delhi,South West Delhi,2021-10-22,-1.0,49.0,-18.0,0.0,-14.0,8.0
IN,India,Delhi,South West Delhi,2021-10-23,0.0,51.0,-26.0,4.0,-6.0,5.0
IN,India,Delhi,South West Delhi,2021-10-24,-20.0,14.0,-41.0,-12.0,-1.0,8.0
IN,India,Delhi,South West Delhi,2021-10-25,-10.0,33.0,-23.0,-3.0,-15.0,8.0
IN,India,Delhi,South West Delhi,2021-10-26,-7.0,38.0,-19.0,-2.0,-15.0,8.0
IN,India,Delhi,South West Delhi,2021-10-27,-7.0,43.0,-27.0,0.0,-14.0,7.0
IN,India,Delhi,South West Delhi,2021-10-28,-6.0,36.0,-26.0,-4.0,-14.0,9.0
IN,India,Delhi,South West Delhi,2021-10-29,-2.0,46.0,-20.0,-2.0,-12.0,8.0
IN,India,Delhi,South West Delhi,2021-10-30,-3.0,44.0,-29.0,5.0,0.0,4.0
IN,India,Delhi,South West Delhi,2021-10-31,2.0,53.0,-26.0,4.0,11.0,2.0
IN,India,Delhi,South West Delhi,2021-11-01,4.0,58.0,-15.0,-3.0,-15.0,7.0
IN,India,Delhi,South West Delhi,2021-11-02,21.0,101.0,-7.0,1.0,-17.0,6.0
IN,India,Delhi,South West Delhi,2021-11-03,16.0,91.0,-20.0,-2.0,-22.0,8.0
IN,India,Delhi,South West Delhi,2021-11-04,5.0,73.0,-18.0,-27.0,-67.0,24.0
IN,India,Delhi,South West Delhi,2021-11-05,-3.0,42.0,-26.0,-23.0,-55.0,19.0
IN,India,Delhi,South West Delhi,2021-11-06,-5.0,32.0,-31.0,-3.0,-40.0,6.0
IN,India,Delhi,South West Delhi,2021-11-07,-8.0,30.0,-31.0,-2.0,-4.0,1.0
IN,India,Delhi,South West Delhi,2021-11-08,-9.0,32.0,-19.0,-4.0,-18.0,7.0
IN,India,Delhi,South West Delhi,2021-11-09,-7.0,39.0,-16.0,-2.0,-19.0,7.0
IN,India,Delhi,South West Delhi,2021-11-10,-7.0,42.0,-7.0,-6.0,-28.0,9.0
IN,India,Delhi,South West Delhi,2021-11-11,-5.0,34.0,-12.0,-5.0,-20.0,8.0
IN,India,Delhi,South West Delhi,2021-11-12,-5.0,39.0,-19.0,-2.0,-17.0,7.0
IN,India,Delhi,South West Delhi,2021-11-13,-8.0,32.0,-29.0,1.0,-15.0,5.0
IN,India,Delhi,South West Delhi,2021-11-14,-3.0,35.0,-24.0,5.0,-2.0,2.0
IN,India,Delhi,South West Delhi,2021-11-15,-8.0,32.0,-16.0,-6.0,-22.0,7.0
IN,India,Delhi,South West Delhi,2021-11-16,-5.0,35.0,-16.0,-3.0,-22.0,8.0
IN,India,Delhi,South West Delhi,2021-11-17,-9.0,37.0,-27.0,-3.0,-21.0,7.0
IN,India,Delhi,South West Delhi,2021-11-18,-6.0,33.0,-26.0,-4.0,-21.0,8.0
IN,India,Delhi,South West Delhi,2021-11-19,0.0,41.0,-12.0,-9.0,-39.0,11.0
IN,India,Delhi,South West Delhi,2021-11-20,-7.0,27.0,-26.0,3.0,-12.0,4.0
IN,India,Delhi,South West Delhi,2021-11-21,-4.0,31.0,-21.0,4.0,-4.0,1.0
IN,India,Delhi,South West Delhi,2021-11-22,-8.0,30.0,-17.0,-2.0,-21.0,6.0
IN,India,Delhi,South West Delhi,2021-11-23,-7.0,33.0,-17.0,-2.0,-21.0,8.0
IN,India,Delhi,South West Delhi,2021-11-24,-11.0,34.0,-26.0,-2.0,-20.0,8.0
IN,India,Delhi,South West Delhi,2021-11-25,-5.0,34.0,-24.0,-3.0,-19.0,8.0
IN,India,Delhi,South West Delhi,2021-11-26,-5.0,38.0,-17.0,-2.0,-18.0,8.0
IN,India,Delhi,South West Delhi,2021-11-27,-8.0,29.0,-27.0,4.0,-12.0,5.0
IN,India,Delhi,South West Delhi,2021-11-28,-4.0,32.0,-21.0,6.0,0.0,2.0
IN,India,Delhi,South West Delhi,2021-11-29,-7.0,31.0,-14.0,-1.0,-18.0,6.0
IN,India,Delhi,South West Delhi,2021-11-30,-5.0,35.0,-13.0,2.0,-18.0,6.0
IN,India,Delhi,South West Delhi,2021-12-01,-8.0,37.0,-24.0,2.0,-19.0,6.0
IN,India,Delhi,South West Delhi,2021-12-02,-12.0,20.0,-36.0,-6.0,-18.0,8.0
IN,India,Delhi,South West Delhi,2021-12-03,-5.0,41.0,-21.0,1.0,-15.0,8.0
IN,India,Delhi,South West Delhi,2021-12-04,-8.0,33.0,-28.0,6.0,-5.0,5.0
IN,India,Delhi,South West Delhi,2021-12-05,-4.0,38.0,-24.0,5.0,0.0,3.0
IN,India,Delhi,South West Delhi,2021-12-06,-6.0,34.0,-12.0,0.0,-17.0,7.0
IN,India,Delhi,South West Delhi,2021-12-07,-4.0,36.0,-14.0,3.0,-16.0,7.0
IN,India,Delhi,South West Delhi,2021-12-08,-7.0,39.0,-23.0,2.0,-14.0,7.0
IN,India,Delhi,South West Delhi,2021-12-09,-4.0,32.0,-22.0,0.0,-13.0,7.0
IN,India,Delhi,South West Delhi,2021-12-10,-4.0,38.0,-17.0,2.0,-12.0,7.0
IN,India,Delhi,South West Delhi,2021-12-11,-5.0,31.0,-23.0,8.0,-10.0,5.0
IN,India,Delhi,South West Delhi,2021-12-12,-4.0,32.0,-22.0,7.0,4.0,2.0
IN,India,Delhi,South West Delhi,2021-12-13,-9.0,29.0,-15.0,1.0,-14.0,7.0
IN,India,Delhi,South West Delhi,2021-12-14,-11.0,33.0,-19.0,0.0,-13.0,8.0
IN,India,Delhi,South West Delhi,2021-12-15,-12.0,36.0,-25.0,4.0,-12.0,8.0
IN,India,Delhi,South West Delhi,2021-12-16,-7.0,29.0,-28.0,-2.0,-12.0,9.0
IN,India,Delhi,South West Delhi,2021-12-17,-7.0,33.0,-20.0,0.0,-10.0,9.0
IN,India,Delhi,South West Delhi,2021-12-18,-10.0,26.0,-32.0,4.0,1.0,6.0
IN,India,Delhi,South West Delhi,2021-12-19,-5.0,31.0,-25.0,5.0,7.0,4.0
IN,India,Delhi,South West Delhi,2021-12-20,-9.0,30.0,-18.0,0.0,-10.0,8.0
IN,India,Delhi,South West Delhi,2021-12-21,-7.0,33.0,-18.0,1.0,-11.0,9.0
IN,India,Delhi,South West Delhi,2021-12-22,-10.0,35.0,-26.0,4.0,-10.0,8.0
IN,India,Delhi,South West Delhi,2021-12-23,-6.0,32.0,-25.0,1.0,-10.0,9.0
IN,India,Delhi,South West Delhi,2021-12-24,1.0,44.0,-18.0,4.0,-11.0,8.0
IN,India,Delhi,South West Delhi,2021-12-25,4.0,32.0,-25.0,5.0,-24.0,8.0
IN,India,Delhi,South West Delhi,2021-12-26,-14.0,17.0,-35.0,-1.0,9.0,4.0
IN,India,Delhi,South West Delhi,2021-12-27,-10.0,32.0,-18.0,-2.0,-13.0,8.0
IN,India,Delhi,South West Delhi,2021-12-28,-15.0,23.0,-29.0,-3.0,-13.0,9.0
IN,India,Delhi,South West Delhi,2021-12-29,-16.0,34.0,-26.0,4.0,-14.0,9.0
IN,India,Delhi,South West Delhi,2021-12-30,-13.0,28.0,-27.0,-2.0,-16.0,10.0
IN,India,Delhi,South West Delhi,2021-12-31,2.0,57.0,-15.0,2.0,-17.0,10.0
IN,India,Delhi,West Delhi,2021-01-01,-24.0,-8.0,-50.0,-19.0,-38.0,12.0
IN,India,Delhi,West Delhi,2021-01-02,-38.0,-13.0,-56.0,-20.0,-19.0,10.0
IN,India,Delhi,West Delhi,2021-01-03,-41.0,-19.0,-58.0,-17.0,-16.0,8.0
IN,India,Delhi,West Delhi,2021-01-04,-38.0,-22.0,-54.0,-14.0,-27.0,11.0
IN,India,Delhi,West Delhi,2021-01-05,-34.0,-13.0,-53.0,-19.0,-30.0,12.0
IN,India,Delhi,West Delhi,2021-01-06,-31.0,-6.0,-44.0,-14.0,-26.0,10.0
IN,India,Delhi,West Delhi,2021-01-07,-29.0,-4.0,-41.0,-15.0,-25.0,10.0
IN,India,Delhi,West Delhi,2021-01-08,-30.0,-4.0,-41.0,-14.0,-24.0,10.0
IN,India,Delhi,West Delhi,2021-01-09,-32.0,-5.0,-42.0,-15.0,-19.0,8.0
IN,India,Delhi,West Delhi,2021-01-10,-31.0,-5.0,-38.0,-6.0,-10.0,5.0
IN,India,Delhi,West Delhi,2021-01-11,-30.0,-5.0,-35.0,-12.0,-27.0,9.0
IN,India,Delhi,West Delhi,2021-01-12,-28.0,-3.0,-34.0,-15.0,-27.0,9.0
IN,India,Delhi,West Delhi,2021-01-13,-30.0,-1.0,-39.0,-16.0,-29.0,8.0
IN,India,Delhi,West Delhi,2021-01-14,-35.0,-17.0,-43.0,-27.0,-34.0,9.0
IN,India,Delhi,West Delhi,2021-01-15,-36.0,-16.0,-45.0,-25.0,-32.0,8.0
IN,India,Delhi,West Delhi,2021-01-16,-38.0,-17.0,-45.0,-21.0,-24.0,6.0
IN,India,Delhi,West Delhi,2021-01-17,-36.0,-14.0,-42.0,-10.0,-21.0,4.0
IN,India,Delhi,West Delhi,2021-01-18,-33.0,-14.0,-37.0,-19.0,-31.0,8.0
IN,India,Delhi,West Delhi,2021-01-19,-33.0,-13.0,-37.0,-21.0,-30.0,8.0
IN,India,Delhi,West Delhi,2021-01-20,-32.0,-10.0,-40.0,-21.0,-30.0,8.0
IN,India,Delhi,West Delhi,2021-01-21,-32.0,-11.0,-38.0,-21.0,-28.0,9.0
IN,India,Delhi,West Delhi,2021-01-22,-33.0,-10.0,-40.0,-18.0,-27.0,9.0
IN,India,Delhi,West Delhi,2021-01-23,-34.0,-11.0,-40.0,-16.0,-21.0,6.0
IN,India,Delhi,West Delhi,2021-01-24,-36.0,-14.0,-41.0,-12.0,-14.0,4.0
IN,India,Delhi,West Delhi,2021-01-25,-27.0,-6.0,-32.0,-15.0,-32.0,8.0
IN,India,Delhi,West Delhi,2021-01-26,-57.0,-47.0,-39.0,-54.0,-80.0,23.0
IN,India,Delhi,West Delhi,2021-01-27,-34.0,-10.0,-40.0,-24.0,-29.0,8.0
IN,India,Delhi,West Delhi,2021-01-28,-32.0,-11.0,-38.0,-18.0,-27.0,9.0
IN,India,Delhi,West Delhi,2021-01-29,-32.0,-5.0,-39.0,-13.0,-26.0,9.0
IN,India,Delhi,West Delhi,2021-01-30,-31.0,-2.0,-39.0,-11.0,-16.0,6.0
IN,India,Delhi,West Delhi,2021-01-31,-30.0,-1.0,-33.0,-4.0,-11.0,3.0
IN,India,Delhi,West Delhi,2021-02-01,-29.0,-1.0,-29.0,-9.0,-28.0,7.0
IN,India,Delhi,West Delhi,2021-02-02,-27.0,1.0,-28.0,-10.0,-27.0,7.0
IN,India,Delhi,West Delhi,2021-02-03,-29.0,3.0,-35.0,-13.0,-26.0,7.0
IN,India,Delhi,West Delhi,2021-02-04,-32.0,-7.0,-43.0,-17.0,-26.0,8.0
IN,India,Delhi,West Delhi,2021-02-05,-29.0,4.0,-35.0,-10.0,-24.0,7.0
IN,India,Delhi,West Delhi,2021-02-06,-31.0,2.0,-38.0,-14.0,-15.0,6.0
IN,India,Delhi,West Delhi,2021-02-07,-28.0,1.0,-30.0,2.0,-13.0,3.0
IN,India,Delhi,West Delhi,2021-02-08,-28.0,3.0,-29.0,-6.0,-26.0,6.0
IN,India,Delhi,West Delhi,2021-02-09,-26.0,6.0,-28.0,-8.0,-25.0,6.0
IN,India,Delhi,West Delhi,2021-02-10,-27.0,6.0,-33.0,-8.0,-25.0,6.0
IN,India,Delhi,West Delhi,2021-02-11,-27.0,5.0,-31.0,-6.0,-24.0,7.0
IN,India,Delhi,West Delhi,2021-02-12,-27.0,4.0,-32.0,-8.0,-23.0,7.0
IN,India,Delhi,West Delhi,2021-02-13,-28.0,2.0,-32.0,-7.0,-20.0,5.0
IN,India,Delhi,West Delhi,2021-02-14,-21.0,5.0,-26.0,9.0,-13.0,1.0
IN,India,Delhi,West Delhi,2021-02-15,-26.0,3.0,-23.0,-5.0,-27.0,5.0
IN,India,Delhi,West Delhi,2021-02-16,-23.0,2.0,-15.0,-1.0,-28.0,4.0
IN,India,Delhi,West Delhi,2021-02-17,-28.0,3.0,-29.0,-9.0,-26.0,5.0
IN,India,Delhi,West Delhi,2021-02-18,-27.0,2.0,-30.0,-8.0,-24.0,7.0
IN,India,Delhi,West Delhi,2021-02-19,-28.0,4.0,-31.0,-5.0,-23.0,7.0
IN,India,Delhi,West Delhi,2021-02-20,-29.0,2.0,-31.0,-2.0,-13.0,4.0
IN,India,Delhi,West Delhi,2021-02-21,-27.0,2.0,-24.0,7.0,-12.0,2.0
IN,India,Delhi,West Delhi,2021-02-22,-28.0,2.0,-22.0,-5.0,-24.0,6.0
IN,India,Delhi,West Delhi,2021-02-23,-27.0,3.0,-20.0,-7.0,-23.0,6.0
IN,India,Delhi,West Delhi,2021-02-24,-27.0,5.0,-28.0,-8.0,-23.0,6.0
IN,India,Delhi,West Delhi,2021-02-25,-27.0,4.0,-28.0,-8.0,-22.0,7.0
IN,India,Delhi,West Delhi,2021-02-26,-27.0,7.0,-28.0,-3.0,-22.0,7.0
IN,India,Delhi,West Delhi,2021-02-27,-30.0,3.0,-30.0,-3.0,-15.0,5.0
IN,India,Delhi,West Delhi,2021-02-28,-25.0,5.0,-24.0,9.0,-8.0,2.0
IN,India,Delhi,West Delhi,2021-03-01,-26.0,6.0,-20.0,-1.0,-24.0,6.0
