date,retail_and_recreation_percent_change_from_baseline,ndti_change_from_baseline,ndvi_change_from_baseline,tmmx_change_from_baseline,Precipitation (mm/day)_change_from_baseline,aod_change_from_baseline,NO2_column_number_density_change_from_baseline,avg_rad_change_from_baseline
2019-07-03,,,,,-75.81405434136819,53.936393532707406,,
2019-07-04,,,,,4349.100223492188,,,
2019-07-05,,,,,86.72355026707203,,-1.110009404006711,
2019-07-06,,,,,265.0773840514771,57.05650735638643,14.468563465608696,
2019-07-07,,,,,224.28772819517323,,-14.061794860404339,
2019-07-08,,,,,535.6976602612607,170.90027661669296,18.850721401536127,
2019-07-09,,,,,405.46960346389375,,-33.96651174684527,
2019-07-10,,,,,-82.77978281649744,226.22018712870693,-41.156239957698446,
2019-07-11,,,,,-87.68664005275332,236.5136067522891,-27.694964810122233,
2019-07-12,,,,,-90.01082700007582,362.3359803901735,-49.7014666101354,
2019-07-13,,,,,-97.95477526853045,230.17286194565943,-42.90034480512242,
2019-07-14,,-93.27738781123892,-59.73398847141455,,-49.13969556274773,172.73830216495523,-43.29507473709072,
2019-07-15,,,,,932.1815764167886,414.5068303817863,,
2019-07-16,,,,,-34.32696850565727,177.35435355415817,-10.84358889594728,
2019-07-17,,,,,2788.667236741394,,-29.299141356231654,
2019-07-18,,,,,2618.113226974563,,-27.381980578688328,
2019-07-19,,-26.885367351811116,-41.512885416059625,,-67.35333242248838,45.33957533765332,-13.057191628131644,
2019-07-20,,,,,1087.0211722804756,37.45662796566388,-23.591021656662505,
2019-07-21,,,,,503.8423244197844,80.54414307145542,-27.781390425905098,
2019-07-22,,,,,89.82917456978855,129.6376299268515,-21.079548785121045,
2019-07-23,,,,,-2.2489606344350235,131.93438717487206,-3.0726107713544355,
2019-07-24,,,,,1010.794260695681,,13.18253114292309,
2019-07-25,,,,,241.57983476875964,,11.272776778366454,
2019-07-26,,,,,2367.5345601569525,,41.59857432082046,
2019-07-27,,,,,815.4849695349072,,-33.96063337712299,
2019-07-28,,,,,-8.845545782101897,,-47.33113819866673,
2019-07-29,,22.845786657774532,6.2921479039053345,,-96.42796330932303,,-59.31981092079018,
2019-07-30,,,,,146.37800805483425,,-54.44836134206241,
2019-07-31,,,,,111.51968502266467,,-39.58969121658871,
2019-08-01,,,,46.08391045913599,-100.00000000000001,,-33.32212924388264,-29.044941374754437
2019-08-02,,,,,1335.4109896812995,,-0.5586796518790159,
2019-08-03,,,,,985.9812914919069,,-8.97287055467704,
2019-08-04,,,,,681.8430987338627,,-29.8843411818983,
2019-08-05,,,,,370.296847403918,165.33909083416182,-27.57717635608295,
2019-08-06,,,,,1967.2846586439775,,15.633826880867685,
2019-08-07,,,,,-74.31799880300305,,-22.682705591877106,
2019-08-08,,28.47457555760385,39.97993569396151,,-95.16808256909395,-73.84989303681981,-16.40795822589219,
2019-08-09,,,,,-77.94778750969921,,-56.77193328208379,
2019-08-10,,,,,-96.9535978278843,,-58.29995405427765,
2019-08-11,,,,,-98.14587442326669,,-48.61393745329376,
2019-08-12,,,,,156.48016157650343,,-49.7078651692382,
2019-08-13,,7.5349402116427475,-3.7006237798211195,,2527.0332950146776,,-42.91322439838314,
2019-08-14,,,,,2301.4340861167157,,-5.616650520489376,
2019-08-15,,,,,2490.6541320272236,,-44.64754490855138,
2019-08-16,,,,,46.669095854815566,,-54.67884836567409,
2019-08-17,,,,,525.7515501443103,,-51.438596043302255,
2019-08-18,,,,,165.67110751006675,,-54.58216341326767,
2019-08-19,,,,,-100.00000000000001,-62.935033160527176,-29.95617714615102,
2019-08-20,,,,,-100.00000000000001,-37.40778390775146,-44.70967657502757,
2019-08-21,,,,,-96.59010650899013,2.7983440876878345,-50.59465847800477,
2019-08-22,,,,,18.055836134623238,,-27.57498534145693,
2019-08-23,,48.3266816362492,33.63011585587534,,-92.06801065179637,-9.06547778625274,-32.1121590746656,
2019-08-24,,,,,97.21337329387272,,14.293703200426053,
2019-08-25,,,,,657.5499560811805,,-26.542238282870937,
2019-08-26,,,,,-82.28095293148388,,-38.434144882985244,
2019-08-27,,,,,-93.95361631524237,,-29.4644192643755,
2019-08-28,,57.93009546162681,25.829303577511272,,-86.53948342375195,,-29.212814905835202,
2019-08-29,,,,,-49.47423051233929,,-25.940991910677223,
2019-08-30,,,,,71.96514744404452,,-23.811359423849527,
2019-08-31,,,,,81.44738235303228,115.75099458642813,-22.075779832243185,
2019-09-01,,,,46.51983879721566,1264.0203101832244,,-16.61436057898672,-19.738359547090575
2019-09-02,,43.323801390101465,30.497228475410996,,94.74630479607644,318.82882124631595,-25.69233156352096,
2019-09-03,,,,,45.70393849970272,,30.64880894641401,
2019-09-04,,,,,-3.00020119840342,,7.14343184922971,
2019-09-05,,,,,463.5529565503051,,-30.782438298074965,
2019-09-06,,,,,624.6856668083774,,-31.883557660682634,
2019-09-07,,,,,225.43827656781906,,-0.5459070162901758,
2019-09-08,,,,,-100.00000000000001,,-38.8491315987607,
2019-09-09,,,,,-100.00000000000001,,-17.64328191436639,
2019-09-10,,,,,-100.00000000000001,,-24.528941182990643,
2019-09-11,,,,,-93.48114534856383,18.660366798599753,-20.85521078376135,
2019-09-12,,-11.897347958366616,-13.297596988052437,,-37.81381352685931,115.50195257090303,15.06361254762564,
2019-09-13,,,,,-99.53044948283652,,-30.642960981289693,
2019-09-14,,,,,-28.680608425011542,,-34.313454651084285,
2019-09-15,,,,,-18.680767256325858,,-25.536587671047574,
2019-09-16,,,,,44.95880870786951,132.4024225343032,-30.4351133521988,
2019-09-17,,17.65933587757766,19.655714184176567,,113.68570851837381,27.777276649238434,-22.443755975975314,
2019-09-18,,,,,-100.00000000000001,10.619487863291406,-7.012689817807707,
2019-09-19,,,,,-100.00000000000001,,-32.27837810628888,
2019-09-20,,,,,-100.00000000000001,,-40.41116980546609,
2019-09-21,,,,,1105.6904957809631,,-9.994799057151187,
2019-09-22,,,,,287.3631711964289,,-50.32039747357366,
2019-09-23,,,,,-100.00000000000001,,-20.331166474501426,
2019-09-24,,,,,-5.374222917451481,,-15.730067021234722,
2019-09-25,,,,,125.99549445924968,-28.305964818086288,-16.95665684774387,
2019-09-26,,,,,54.209165662495494,,-45.24852242690686,
2019-09-27,,,,,-30.909847261962966,,-35.142759435917334,
2019-09-28,,,,,-91.99243044150343,,-41.38698586268426,
2019-09-29,,,,,128.48797369497035,,-18.199513097376496,
2019-09-30,,,,,-100.00000000000001,,13.218144476655949,
2019-10-01,,,,41.4518679579657,-96.37783940263608,,-10.881032647280803,-1.3133887331552363
2019-10-02,,25.812222235188145,-7.006718446699441,,-100.00000000000001,,-16.984522839450644,
2019-10-03,,,,,2040.2652523567656,37.97874222492559,-16.41730576959067,
2019-10-04,,,,,-15.395524693700857,54.60386461248801,-36.76091754276672,
2019-10-05,,,,,-100.00000000000001,-55.219996302229674,-27.50497164117697,
2019-10-06,,,,,-100.00000000000001,-39.15190953798468,-7.141813221781543,
2019-10-07,,,,,-100.00000000000001,-15.361577580478716,-49.07530935884328,
2019-10-08,,,,,-100.00000000000001,-57.43692451061722,-35.11459161714227,
2019-10-09,,,,,-100.00000000000001,-16.49799109016553,-0.944176302117561,
2019-10-10,,,,,-100.00000000000001,-4.1819440309216445,70.4490028408412,
2019-10-11,,,,,-100.00000000000001,26.651387051308927,-7.246205867146763,
2019-10-12,,12.393800306078067,-0.017645416454445624,,-100.00000000000001,19.96462250301657,-21.828298364256206,
2019-10-13,,,,,-100.00000000000001,74.13658382568777,-25.96850335711937,
2019-10-14,,,,,-99.81159835950372,42.09017430504665,-21.2813249025461,
2019-10-15,,,,,-100.00000000000001,54.47631045133406,14.864205087778156,
2019-10-16,,,,,-100.00000000000001,124.74992440234469,7.539678683296303,
2019-10-17,,-18.67714960853952,-26.301575331811854,,-100.00000000000001,85.20710043152577,-16.28504824265356,
2019-10-18,,,,,1232.726900268765,50.63749109386413,-22.030279847604014,
2019-10-19,,,,,-100.00000000000001,77.488047476485,-10.06416143788897,
2019-10-20,,,,,-100.00000000000001,-44.48230132420332,-25.501939911473084,
2019-10-21,,,,,-100.00000000000001,15.215830558465731,-29.779217783901483,
2019-10-22,,51.74429459609066,-7.257264046672076,,-96.47132692579535,-52.98770677111354,-33.888982073166424,
2019-10-23,,,,,-100.00000000000001,9.8792987431705,-33.83570749412459,
2019-10-24,,,,,-100.00000000000001,65.69263431502863,35.25040345329507,
2019-10-25,,,,,-100.00000000000001,70.69756536721296,2.233789628268336,
2019-10-26,,,,,-100.00000000000001,154.19274770295814,8.615164491295063,
2019-10-27,,-25.987177299311426,-26.89428019740401,,-100.00000000000001,56.23471136196467,-41.087884620822486,
2019-10-28,,,,,-36.481426602910986,251.72239397523862,-35.411311247044985,
2019-10-29,,,,,-83.51688476370079,,-34.15927485462048,
2019-10-30,,,,,-84.09079695037751,389.715082603559,-47.389615466687424,
2019-10-31,,,,,-100.00000000000001,388.3959206158361,-38.620503180518014,
2019-11-01,,-57.83351149848073,-72.77364763324002,25.98820427838899,-79.76564611775171,358.7473195622952,-2.450759791305404,-17.742342841635445
2019-11-02,,,,,222.42406199318114,415.152289188641,9.230253451365424,
2019-11-03,,,,,-4.993061848585489,,-32.24200718343759,
2019-11-04,,,,,-100.00000000000001,302.769146505196,-42.26507827703304,
2019-11-05,,,,,-100.00000000000001,-10.635586982878745,-35.938101048463096,
2019-11-06,,-18.48535071561886,-38.23403435333424,,-98.23737693964233,-5.958937293228156,-5.869765496419845,
2019-11-07,,,,,372.61909988094004,,-7.668639262956759,
2019-11-08,,,,,-100.00000000000001,113.89968579107948,7.133260792559201,
2019-11-09,,,,,-100.00000000000001,-28.466080507720907,-38.08361909834934,
2019-11-10,,,,,-100.00000000000001,132.2137819873148,-36.619465121704394,
2019-11-11,,-42.06360367113157,-63.83091110245513,,-100.00000000000001,304.44998364708897,-28.84072782089388,
2019-11-12,,,,,-100.00000000000001,210.5859900898121,-33.567765235263956,
2019-11-13,,,,,-77.53152595360119,362.98901869292223,54.579353913314755,
2019-11-14,,,,,-93.65468431808078,,,
2019-11-15,,,,,-99.99233462745464,252.11665441807256,-24.48218981746707,
2019-11-16,,-2.5111387845216475,-34.007630487553406,,-100.00000000000001,2.728860001341728,-34.725528546904954,
2019-11-17,,,,,-100.00000000000001,-58.902734638437416,-45.64461233526196,
2019-11-18,,,,,-100.00000000000001,-17.876291973539214,-25.6802116983176,
2019-11-19,,,,,-100.00000000000001,99.48569840373041,-30.118805257516613,
2019-11-20,,,,,-100.00000000000001,115.28332300739211,16.589059754502937,
2019-11-21,,-30.76390285554726,-52.6368978587293,,-93.68559441954007,-33.41656662236815,250.04811386656766,
2019-11-22,,,,,-49.69270387164313,107.90331063892773,53.49329910017215,
2019-11-23,,,,,-93.04143196461646,20.470509294635306,,
2019-11-24,,,,,393.0054840740592,75.82753520963936,-25.45985841988331,
2019-11-25,,,,,-100.00000000000001,227.54817986167816,32.57815713891418,
2019-11-26,,,,,-85.85274398171372,,59.78231824201307,
2019-11-27,,,,,-13.99228727720902,151.57383769649115,76.23643588012851,
2019-11-28,,,,,215.24420961017293,363.629198110693,-40.30016059606327,
2019-11-29,,,,,-100.00000000000001,31.420588848865044,-31.367980609311545,
2019-11-30,,,,,-100.00000000000001,59.202298994112645,-39.78128423351058,
2019-12-01,,-19.00027282967942,-24.831446539095364,-12.525551956211102,-100.00000000000001,8.266306888009558,-32.48678573490395,-21.63843290446544
2019-12-02,,,,,-100.00000000000001,-17.950532918966925,-30.680443287456146,
2019-12-03,,,,,-100.00000000000001,-36.71120247364687,-21.77947598990094,
2019-12-04,,,,,-99.99947464643084,,93.66553854581075,
2019-12-05,,,,,-99.98187885205009,53.357322100945815,162.47269257859628,
2019-12-06,,-31.917357100785413,-41.356807283581006,,-84.97141256832838,89.49843777251765,87.1057356706245,
2019-12-07,,,,,-100.00000000000001,65.73352860357119,79.6842892477421,
2019-12-08,,,,,-100.00000000000001,58.58835043604501,57.672293419866875,
2019-12-09,,,,,-100.00000000000001,56.37281387132052,23.58026779745731,
2019-12-10,,,,,-100.00000000000001,60.52829041418802,-14.4034628716828,
2019-12-11,,-80.03035876699894,-82.96078366753785,,137.33727311874574,,59.79761051355037,
2019-12-12,,,,,2546.5621032553936,,0.3094025586114636,
2019-12-13,,,,,-93.03348365281265,,-27.851410416075048,
2019-12-14,,,,,-99.70082911957473,,-13.60337888074072,
2019-12-15,,,,,-100.00000000000001,181.0580298432692,-47.213945056117005,
2019-12-16,,,,,-100.00000000000001,,-60.755196689809424,
2019-12-17,,,,,-100.00000000000001,,-57.306674118015195,
2019-12-18,,,,,-100.00000000000001,68.20651454541368,17.121531150998155,
2019-12-19,,,,,-99.88505098903093,,434.59662335171544,
2019-12-20,,,,,-84.71288614643673,277.2995802305923,53.209631656877455,
2019-12-21,,,,,-99.49449981699296,,1.1363930027435625,
2019-12-22,,,,,-100.00000000000001,-3.6802206041847385,-47.99236551716563,
2019-12-23,,,,,-99.96461979190941,156.2336776814286,-3.3135577540355676,
2019-12-24,,,,,-100.00000000000001,92.67006621989913,144.68748826402455,
2019-12-25,,,,,-100.00000000000001,26.016586911068362,,
2019-12-26,,,,,-100.00000000000001,61.87010188585661,-21.000603708629697,
2019-12-27,,,,,-100.00000000000001,112.75787267183097,50.226365667466645,
2019-12-28,,,,,-100.00000000000001,95.68814727727475,36.23492872347999,
2019-12-29,,,,,-100.00000000000001,229.91339970387878,123.65517111397001,
2019-12-30,,,,,-100.00000000000001,,87.5891924945421,
2019-12-31,,-41.24028756420195,-44.7014119087116,,-99.9439904311787,,59.30768576520104,
2020-01-01,,,,-15.3709674144655,-96.46786227706036,65.23816439930823,97.39076535321345,-12.932755943152745
2020-01-02,,,,,-100.00000000000001,36.76937457122121,71.09583374671429,
2020-01-03,,,,,-100.00000000000001,-32.64803910173201,44.723280298015716,
2020-01-04,,,,,-100.00000000000001,119.10446194472937,7.489627783023315,
2020-01-05,,-0.19140543270800994,-4.13887806854585,,-12.236288638488137,8.759260283954319,-35.36684196257975,
2020-01-06,,,,,939.0852378058518,,,
2020-01-07,,,,,800.8762740014562,,14.217427564183488,
2020-01-08,,,,,-20.677644314223677,,-7.339136396843814,
2020-01-09,,,,,-100.00000000000001,-0.2620947098293075,-28.144226962589368,
2020-01-10,,8.403849325349064,8.380737434183414,,-100.00000000000001,-17.747609963915064,-4.8132478734096384,
2020-01-11,,,,,35.7932735122306,-47.90471554411164,-19.90135219371544,
2020-01-12,,,,,-96.85939264523994,-59.51218970574494,2.2222215429886543,
2020-01-13,,,,,-59.05952339455488,,-32.23142838700792,
2020-01-14,,,,,-100.00000000000001,258.0391889874264,-25.285036926077655,
2020-01-15,,-19.229485892990876,-29.126857416550756,,-100.00000000000001,50.1314766220212,27.643036363551065,
2020-01-16,,,,,357.5864943846188,,-21.02780322592256,
2020-01-17,,,,,-63.11703963977193,,-54.66223708934272,
2020-01-18,,,,,-100.00000000000001,61.369268832428354,3.914061295087546,
2020-01-19,,,,,-100.00000000000001,10.378353541897113,-26.07782547149245,
2020-01-20,,,,,145.11598117100203,,69.75996124473511,
2020-01-21,,,,,-98.24454587117417,29.861720482984804,155.39730255039095,
2020-01-22,,,,,-100.00000000000001,19.772850355060005,-29.307136727908052,
2020-01-23,,,,,-100.00000000000001,-81.61737503128688,-37.41253816275635,
2020-01-24,,,,,-100.00000000000001,-79.87029104598183,-28.094278036588683,
2020-01-25,,9.068633192585608,6.589168528426921,,-100.00000000000001,-39.51707997631483,25.891731217303217,
2020-01-26,,,,,-100.00000000000001,-21.100098787136854,-22.02981583182364,
2020-01-27,,,,,153.01910507414954,,75.12215398080586,
2020-01-28,,,,,118.71806855414357,,14.375532019171644,
2020-01-29,,,,,-100.00000000000001,-25.47119467579524,-24.82750941501022,
2020-01-30,,20.23744910448456,36.47282745071409,,-100.00000000000001,-28.217584709805596,-24.399358494127714,
2020-01-31,,,,,-100.00000000000001,-43.881202969468795,-10.970136528961811,
2020-02-01,,,,0.0,-100.00000000000001,12.397830352088034,,0.0
2020-02-02,,,,,-100.00000000000001,-26.826292174282106,-29.269263652395704,
2020-02-03,,,,,-100.00000000000001,-41.14215516368312,-7.0699613579796265,
2020-02-04,,-18.289040296720344,-18.176997928227816,,-100.00000000000001,21.928636914116808,47.890376775652165,
2020-02-05,,,,,-100.00000000000001,-24.032453781327355,-6.944018131475947,
2020-02-06,,,,,-100.00000000000001,-21.992670976290484,-13.473559806898598,
2020-02-07,,,,,-100.00000000000001,88.3563966603066,-9.422772256478291,
2020-02-08,,,,,-100.00000000000001,34.882704732329735,-35.65276328822069,
2020-02-09,,17.649144466838752,22.694864381275288,,-97.69490030958038,5.169900919355625,-7.723934457714606,
2020-02-10,,,,,-100.00000000000001,10.681882145666812,-6.281624487712635,
2020-02-11,,,,,-100.00000000000001,6.305609226476982,23.655880659954605,
2020-02-12,,,,,-100.00000000000001,-13.28097217753971,-30.07934475243092,
2020-02-13,,,,,-100.00000000000001,-80.96375942100163,-32.633412226217274,
2020-02-14,,39.49973301941085,51.767446821123606,,-100.00000000000001,-55.76320851817633,-30.983101389348725,
2020-02-15,1.0,,,,-100.00000000000001,-61.21993863455614,,
2020-02-16,2.0,,,,-100.00000000000001,-34.05838365801122,-23.37759667227517,
2020-02-17,0.0,,,,-100.00000000000001,-48.079132659303646,-28.00627203110775,
2020-02-18,0.0,,,,-100.00000000000001,-46.43913506537979,-32.741954688399254,
2020-02-19,-1.0,,,,-30.82397832076617,,-9.32905891168684,
2020-02-20,0.0,,,,957.3184032882565,-1.1028505227968288,-25.26449123539224,
2020-02-21,-7.0,,,,-99.04860078821089,,-42.71352419475416,
2020-02-22,0.0,,,,-100.00000000000001,188.44075627422578,-28.633202188367836,
2020-02-23,0.0,,,,-100.00000000000001,110.03023029282659,-17.771143045422775,
2020-02-24,-1.0,40.577089266856085,34.582027192310804,,-100.00000000000001,29.238102929400377,-16.437168631813634,
2020-02-25,-5.0,,,,-100.00000000000001,50.49800839300548,-23.828647314452674,
2020-02-26,-8.0,,,,-100.00000000000001,39.17868634256163,-17.415143501092906,
2020-02-27,-5.0,,,,-41.55200878933546,15.731042948749883,57.351944839965455,
2020-02-28,-4.0,,,,-87.10351282832447,56.062946889510705,-23.491292512332482,
2020-02-29,-13.0,-1.1105953410953477,-30.997001545571678,,595.347969086597,105.78878359741012,-10.713745697570783,
2020-03-01,-5.0,,,20.785321611061843,-99.91421170488171,1.4362482715685276,9.930955818708698,-9.362567194984722
2020-03-02,-3.0,,,,-100.00000000000001,77.44669818636606,62.05921713220619,
2020-03-03,-2.0,,,,-100.00000000000001,-9.021526801020379,-12.929976107624277,
2020-03-04,-5.0,,,,825.4910474027026,29.82821142952211,-11.489931901794975,
2020-03-05,-8.0,7.701003634968967,9.016133654330885,,1522.524158007741,41.398000809599345,-31.08900987041938,
2020-03-06,-15.0,,,,2405.556553199387,-31.701888279758197,-17.980204094917855,
2020-03-07,-6.0,,,,-95.61518049309379,,-21.943946953081216,
2020-03-08,-6.0,,,,-100.00000000000001,-44.38982706371678,-15.975382484852087,
2020-03-09,-2.0,,,,-100.00000000000001,-72.91670943020836,-42.288813125130204,
2020-03-10,-51.0,37.95497110106329,59.68568660093919,,164.2214361786301,-26.791913650847135,-41.10221604616463,
2020-03-11,-15.0,,,,63.53888312205282,24.85734324080859,,
2020-03-12,-10.0,,,,-98.6495478366753,-0.24074757824191614,-24.97664795076441,
2020-03-13,-11.0,,,,-97.87820690429714,-14.786461960484997,64.37940783842114,
2020-03-14,-20.0,,,,19.03509731088979,,,
2020-03-15,-15.0,12.576362189417985,32.55910907004871,,-99.7436666336518,21.90965494495756,-0.43014978274791277,
2020-03-16,-10.0,,,,-94.878679598654,-36.18869915882746,-18.384686912164653,
2020-03-17,-12.0,,,,-100.00000000000001,-56.68395368415069,-32.14206213272336,
2020-03-18,-15.0,,,,-100.00000000000001,-42.30658247427201,-31.618315871821466,
2020-03-19,-17.0,,,,54.297632676010096,23.250648124949965,-13.563740148962799,
2020-03-20,-27.0,38.1489808567319,77.76009246290975,,-76.32057571343476,-14.309180550948414,52.64647975811641,
2020-03-21,-44.0,,,,-94.33281805979983,23.507761332976674,-33.812219952032365,
2020-03-22,-87.0,,,,-50.637016998594234,-18.283673437904923,-52.505757989137955,
2020-03-23,-71.0,,,,-87.00941721043266,-36.310447449841696,-37.733782461573355,
2020-03-24,-80.0,,,,655.8615272059284,-6.550406805421996,-48.42870457330469,
2020-03-25,-86.0,-4.946012711138098,38.54867120957785,,82.60237130846618,-61.14403103929268,-57.4121115507912,
2020-03-26,-86.0,,,,323.3896591222152,,-47.960235541034486,
2020-03-27,-86.0,,,,363.38115004717855,,-48.94306720974215,
2020-03-28,-86.0,,,,-100.00000000000001,-82.36562929380912,-59.49391071735709,
2020-03-29,-86.0,,,,-100.00000000000001,-78.82842467360783,-61.774776373089914,
2020-03-30,-83.0,4.367701077496259,35.17425775251415,,-94.98378761332008,-62.092959577193824,-62.91372120551405,
2020-03-31,-84.0,,,,1114.7667818902978,-39.93825173126398,-59.03646939036157,
2020-04-01,-85.0,,,46.14525030699497,-100.00000000000001,-39.578150307869876,-52.65969252204632,-19.153815669286963
2020-04-02,-85.0,,,,-100.00000000000001,-71.46519438340667,-58.99907497546901,
2020-04-03,-84.0,,,,-100.00000000000001,-73.73840192135262,-57.79799313598833,
2020-04-04,-85.0,-0.8608815943920815,20.125476780422343,,-100.00000000000001,-58.28127154200341,,
2020-04-05,-86.0,,,,-99.82768925860833,-33.53010303077434,-53.161802735271706,
2020-04-06,-84.0,,,,-100.00000000000001,-52.948740401606216,-56.51079321549452,
2020-04-07,-85.0,,,,-3.5945500075083876,-45.40891469457475,-59.385363340074214,
2020-04-08,-86.0,,,,-100.00000000000001,-69.41437109906914,-55.15013429412351,
2020-04-09,-86.0,,,,-99.40175869076572,-48.818848860585405,-58.43731989628863,
2020-04-10,-87.0,,,,-100.00000000000001,-43.416299370126225,-58.42955549836035,
2020-04-11,-88.0,,,,-100.00000000000001,-29.020537490123978,-51.67844791385012,
2020-04-12,-89.0,,,,-100.00000000000001,-51.943970308903076,-54.44858015789626,
2020-04-13,-86.0,,,,-91.23557038629413,-55.17137909818827,-53.067448850988164,
2020-04-14,-87.0,-66.60699504042347,-24.945944850888704,,-69.37871537079123,-12.703313126138989,-44.75394584353674,
2020-04-15,-87.0,,,,-93.8028117212064,-54.77561134340391,-46.66135570141899,
2020-04-16,-89.0,,,,-61.963389486909996,-42.439901405366165,-47.45940556595352,
2020-04-17,-90.0,,,,-59.769098699274,-68.72621994018454,-41.41796309909798,
2020-04-18,-91.0,,,,205.1325121493771,-15.811334256825853,-51.48989443654595,
2020-04-19,-91.0,35.85266556628987,-6.3647684970724,,-97.5853278937018,-54.99602333519262,-45.53038463388633,
2020-04-20,-90.0,,,,-28.54014682646386,-52.637017586045395,-56.52347390897314,
2020-04-21,-90.0,,,,-100.00000000000001,-38.40846487134902,-48.30086014914491,
2020-04-22,-90.0,,,,-75.18868773010198,-32.19971818201681,-45.21745050744721,
2020-04-23,-90.0,,,,-33.714751321632065,,-56.25855289749926,
2020-04-24,-90.0,-1.3955048753645332,-20.68362004183048,,-89.40889606155366,-44.85392025142283,-39.364364018027025,
2020-04-25,-91.0,,,,-85.40554581321439,,-40.13572111858336,
2020-04-26,-91.0,,,,158.10549440975234,,-28.55393450312187,
2020-04-27,-89.0,,,,-100.00000000000001,-22.87887792662366,-46.02874615060897,
2020-04-28,-90.0,,,,-96.54437306284149,46.61948006904412,-45.55285813548833,
2020-04-29,-89.0,-6.284935210276071,-28.02672249231273,,-96.32735469859762,-34.67663938678006,-44.145995594551124,
2020-04-30,-89.0,,,,-99.31667363462988,-19.742482276827676,-36.4179419835149,
2020-05-01,-89.0,,,59.21835968026856,-100.00000000000001,-3.8531658599833283,-35.62495714530429,-22.042227851496616
2020-05-02,-89.0,,,,37.33568011884673,-14.9519075101915,-46.27263365001402,
2020-05-03,-90.0,,,,533.0935434487016,0.8363030876797578,-49.28327437075602,
2020-05-04,-84.0,-47.426242464125984,-16.961599128838476,,-99.70363342838091,-26.766381686736143,-43.076533623740765,
2020-05-05,-85.0,,,,-92.91939712770528,-23.813511850770244,-38.6084490721655,
2020-05-06,-84.0,,,,-50.441608158846186,,-45.8108423800708,
2020-05-07,-85.0,,,,-100.00000000000001,-72.91284272065344,-43.03304187067608,
2020-05-08,-83.0,,,,-100.00000000000001,-35.25833658197154,-39.15372993138606,
2020-05-09,-85.0,-38.42822306641684,-31.1982592106079,,-85.05825578664434,-14.856313058084075,-39.86549199465986,
2020-05-10,-85.0,,,,4.927524858936937,,,
2020-05-11,-82.0,,,,-93.52740404275121,-17.386763270897166,-53.508723283204034,
2020-05-12,-83.0,,,,5.884264989959033,-43.431358747689664,-38.88396001171969,
2020-05-13,-82.0,,,,-48.26337968820543,,-42.57601783731703,
2020-05-14,-82.0,-41.084684700748355,-38.699049555438336,,92.8647702191641,17.030838174000937,-36.18254118314803,
2020-05-15,-81.0,,,,-95.8479780457568,-31.793073133115957,-23.95095651162069,
2020-05-16,-82.0,,,,-100.00000000000001,-50.96883125088296,-25.32390300126625,
2020-05-17,-83.0,,,,-9.914824861991063,-53.54109639861033,-37.967534757698736,
2020-05-18,-79.0,,,,-100.00000000000001,-5.25229278275718,-35.32069645019759,
2020-05-19,-76.0,,,,-100.00000000000001,-30.11727242530873,-30.907041723720102,
2020-05-20,-74.0,,,,-100.00000000000001,-39.00898329481278,-26.476111886621325,
2020-05-21,-73.0,,,,-100.00000000000001,-62.18304385403912,-28.78596510867581,
2020-05-22,-74.0,,,,-100.00000000000001,-29.020136727741495,-25.20953172339753,
2020-05-23,-75.0,,,,-99.92745435407045,8.896076803570855,-42.76471868622961,
2020-05-24,-76.0,-30.299981537970446,-33.053941570287236,,-100.00000000000001,-46.1196165266646,-37.48699952692948,
2020-05-25,-75.0,,,,-100.00000000000001,-60.649396662161095,-38.863141174370035,
2020-05-26,-73.0,,,,-100.00000000000001,-49.03806897313687,-32.38399599264398,
2020-05-27,-73.0,,,,-99.98133499586724,-40.95671627788421,-21.544082091207652,
2020-05-28,-73.0,,,,795.0632727670198,-14.258798874712301,-32.71450251597316,
2020-05-29,-73.0,-79.00003010389436,-63.48946873942071,,1346.0792048369403,103.66473735131484,-37.77487710156949,
2020-05-30,-74.0,,,,52.95387255793596,2.9374706494727776,-36.11799970099528,
2020-05-31,-76.0,,,,889.242333848827,65.4101520670577,-33.6682787909097,
2020-06-01,-68.0,,,60.37105542899752,-99.65510245649914,8.239765411075593,-18.98851580205867,-25.122969620915498
2020-06-02,-69.0,,,,61.11402004394945,-8.781263410325678,-24.564903338079716,
2020-06-03,-69.0,-24.254368972744338,-25.179037376543626,,-99.96830568338746,20.57065525607654,-26.588603210304164,
2020-06-04,-69.0,,,,456.08275633031406,,,
2020-06-05,-67.0,,,,-89.87799723896161,84.99820389587937,-28.953585211624244,
2020-06-06,-69.0,,,,2.6543043691773844,33.7064640872233,-30.51396752694309,
2020-06-07,-70.0,,,,564.2599659508942,6.654883019955857,-38.66604731455442,
2020-06-08,-65.0,-14.663159982042227,-15.568050972600345,,-100.00000000000001,13.394604640060605,-28.281622927724136,
2020-06-09,-66.0,,,,-100.00000000000001,26.087028278505652,-38.68084741474685,
2020-06-10,-65.0,,,,100.8175491167116,-7.59068631163986,-28.10448766275946,
2020-06-11,-62.0,,,,-100.00000000000001,18.570566158330767,-22.365613375708627,
2020-06-12,-62.0,,,,-90.22209021161767,49.3769719224836,-19.763782680398123,
2020-06-13,-65.0,-34.194439869501004,-43.208145896029244,,353.61451900769106,167.35625320856082,-23.720259363266035,
2020-06-14,-67.0,,,,-100.00000000000001,91.54238223758763,-27.104454351442016,
